CONTENT,lang,latitude,longitude,created_at,COUNTRY,id_str,cleaned_content,target,color
@valdemings But it's okay to lose their career or get a experimental vaccine or force their children to wear masks in school? Classic...haha liberalism is a uncureable disease.,en,41.87943000000007,-87.63300999999996,Wed Jul 20 09:20:59 +0000 2022,United States,1549685792804683777,lose career experimental vaccine force child wear mask school classic liberalism uncureable disease,Anti-Vax,red
"Simple but true

BIG CLUE as to whether one knows the TRUTH ..is to be Silenced/Censored.

Lies GUSH

Truth is ""forced"" to drip

UNTIL...the LIE DAM breaks

Happening now with the EUA ""drugs""

Vaccines innoculate and prevent spread. MMR, Polio etc. https://t.co/cgEO2CDZip",en,0.5284306580000475,37.88969855200003,Wed Jul 20 09:20:35 +0000 2022,Kenya,1549685691013120006,simple true big clue know truth silence censor lie gush truth force drip lie dam break happen eua drug vaccine innoculate prevent spread mmr polio,Anti-Vax,red
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/pkiNqYTCHK",en,33.03897467000007,43.77717241800008,Wed Jul 20 09:06:43 +0000 2022,Iraq,1549682201930899456,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
"The NJ State Assembly just introduced new legislation to REQUIRE proof of COVID vaccination for students, teachers, and staff in NJ Or be BANNED from appearing in-person at a NJ school. Sign up to STOP @GovMurphy from segregating your kids.  @BillSpadea https://t.co/K32NEl8Nr9",en,39.953070000000025,-74.19371999999998,Wed Jul 20 09:13:36 +0000 2022,United States,1549683934803509249,state assembly introduce new legislation require proof covid vaccination student teacher staff ban appear person nj school sign stop segregate kid,Anti-Vax,red
"As of today, ~98% of parents in the United States with children under the age of five have decided to ignore the @CDCgov’s recommendation to inject their babies and toddlers with a covid vaccine, in case anyone is wondering how trust in our public health institutions is going.",en,46.61925038700008,-63.13515230199994,Wed Jul 20 09:15:23 +0000 2022,Canada,1549684384273424386,today ~98 % parent unite state child age decide ignore recommendation inject baby toddler covid vaccine case wonder trust public health institution go,Anti-Vax,red
"As of today, ~98% of parents in the United States with children under the age of five have decided to ignore the @CDCgov’s recommendation to inject their babies and toddlers with a covid vaccine, in case anyone is wondering how trust in our public health institutions is going.",en,29.91002000000003,-90.03240999999997,Wed Jul 20 09:14:23 +0000 2022,United States,1549684132732616705,today ~98 % parent unite state child age decide ignore recommendation inject baby toddler covid vaccine case wonder trust public health institution go,Anti-Vax,red
"Child hospitalizations nearing 2nd highest point of pandemic

Leaders, doctors -- please communicate urgency of child vaccination, especially for kids &lt;5 at elevated risk of severe outcomes

Every children's summer activity should have a vaccine clinic

https://t.co/wmad4Nyo7t https://t.co/OPA1feFfjs",en,34.044483146087835,-118.46352485026136,Wed Jul 20 09:19:01 +0000 2022,United States,1549685299063664640,child hospitalization near 2nd high point pandemic leader doctor communicate urgency child vaccination especially kid elevated risk severe outcome child summer activity vaccine clinic,Pro-Vax,green
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,-37.81738999999993,144.96751000000006,Wed Jul 20 09:18:05 +0000 2022,Australia,1549685062085447681,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
🚩 Watch: NY Department of Health Commissioner tries to justify falsifying pediatric C•I9 hospital admissions by claiming it was done to motivate pediatricians + families to seek vaccination. https://t.co/OPiNKVaX2h,en,-42.28723356399996,172.34343250000006,Wed Jul 20 08:57:15 +0000 2022,New Zealand,1549679818715037699,🚩 watch department health commissioner try justify falsify pediatric hospital admission claim motivate pediatrician family seek vaccination,Anti-Vax,red
Parents are not stupid. Many understand that our covid vax policies look like they were designed by Pfizer. I’m getting tired of awkward exam room conversations in which I have to explain that all the other childhood vaccines have a LOT more safety and efficacy data behind them.,en,41.16319614500003,-73.75606265999994,Wed Jul 20 08:51:34 +0000 2022,United States,1549678390357139457,parent stupid understand covid vax policy look design pfizer get tired awkward exam room conversation explain childhood vaccine lot safety efficacy data,Anti-Vax,red
@andrewwhiteau @ronInBendigo @drruthmitchell Childhood vaccines were not mRNA were they mate. You crack on and develop as many prions as you like the awake amongst us will give it a miss.,en,53.40838660500003,-1.9695595439999352,Wed Jul 20 08:52:03 +0000 2022,United Kingdom,1549678512772087808,childhood vaccine mrna mate crack develop prion awake miss,Anti-Vax,red
🚩 Watch: NY Department of Health Commissioner tries to justify falsifying pediatric C•I9 hospital admissions by claiming it was done to motivate pediatricians + families to seek vaccination. https://t.co/OPiNKVaX2h,en,39.61334835300005,-74.72856499999995,Wed Jul 20 08:45:01 +0000 2022,United States,1549676741488148480,🚩 watch department health commissioner try justify falsify pediatric hospital admission claim motivate pediatrician family seek vaccination,Anti-Vax,red
"""Accurate diagnosis of mRNA COVID-19 vaccine associated myocarditis is critical to the ongoing management of Australia’s COVID-19 vaccination program, incl. the rollout of mRNA booster doses, and the extension of mRNA vaccinations to children &lt;12 years.""

https://t.co/T7HrrsaGXV",en,30.703520000000026,76.78970000000004,Wed Jul 20 08:41:07 +0000 2022,India,1549675761577123840,accurate diagnosis mrna covid-19 vaccine associate myocarditis critical ongoing management australia vaccination program incl rollout mrna booster dose extension mrna vaccination child year,Pro-Vax,green
Vaccination campaign against measles launched #TechnologyTimes - https://t.co/qatc1dnYy3 https://t.co/l0UwHBpPt9,en,33.72148000000004,73.04329000000007,Wed Jul 20 08:43:34 +0000 2022,Pakistan,1549676377456377856,vaccination campaign measle launch technologytime,Pro-Vax,green
"Every child deserves a healthy future, and vaccines help secure exactly that.

Here are the answers to all your questions on childhood vaccinations. #LongLifeForAll https://t.co/1FuXCuuqif https://t.co/2oRm5kXyhe",en,26.266910000000053,73.03052000000008,Wed Jul 20 08:57:26 +0000 2022,India,1549679866945028096,child deserve healthy future vaccine help secure exactly answer question childhood vaccination longlifeforall,Hesitant,yellow
"Not even a mention of getting kids vaxxed and adults boosted, just a multi trillion dollar retrofit of all public spaces and masking forever

One more time: NOT EVEN A MENTION OF THE VACCINE. Just unreal. https://t.co/18PHFpfT9y",en,33.44825000000003,-112.07579999999996,Wed Jul 20 09:03:22 +0000 2022,United States,1549681359068639232,mention get kid vaxxed adult boost multi dollar retrofit public space mask forever time mention vaccine unreal,Anti-Vax,red
"To support schools, children and families with conversations around vaccinations including the Covid-19 vaccine, we have put together a fact sheet and video as well as lesson plans and powerpoints for teachers to use. https://t.co/BSV0jFbCYp @SouthamptonCC",en,50.93463000000003,-1.3964699999999652,Wed Jul 20 08:58:35 +0000 2022,United Kingdom,1549680154724777987,support school child familie conversation vaccination include vaccine fact sheet video lesson plan powerpoint teacher use,Pro-Vax,green
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,60.108670000000075,-113.64257999999995,Wed Jul 20 08:53:32 +0000 2022,Canada,1549678885687554050,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"💉 Serious about your studies? Get serious about vaccinations. Make sure you have two doses of #MMR vaccine to stay healthy! 🤢😷
➡ https://t.co/NlZ6XChQ9Z
#ValueofVaccines
@HuddersfieldUni
@HuddersfieldSU https://t.co/vYH5LympfW",en,53.64429587500007,-1.78220196999996,Wed Jul 20 09:01:06 +0000 2022,United Kingdom,1549680790593802241,💉 study vaccination sure dose mmr vaccine stay healthy 🤢 😷 ➡ valueofvaccine,Pro-Vax,green
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,53.02220104700007,-2.173368281999956,Wed Jul 20 08:59:34 +0000 2022,United Kingdom,1549680404906610689,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Breaking: @dcpublicschools will deny education to school children who don't take the controversial covid vaccine -- an irreversible medical treatment.  (The DC extreme mandate allows for medical or religious exemptions.) https://t.co/mHM9SxfHnc,en,60.108670000000075,-113.64257999999995,Wed Jul 20 09:00:59 +0000 2022,Canada,1549680761258770439,break deny education school child controversial covid vaccine irreversible medical treatment dc extreme mandate allow medical religious exemption,Anti-Vax,red
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/pkiNqYTCHK",en,35.78547000000003,-78.64269999999993,Wed Jul 20 09:05:48 +0000 2022,United States,1549681972280164352,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/dtCBTJ6GnL",en,33.99882000000002,-81.04536999999993,Wed Jul 20 09:01:43 +0000 2022,United States,1549680945283973120,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,24.743610000000047,84.53720000000004,Wed Jul 20 08:47:37 +0000 2022,Bharat,1549677394021285888,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"@ericswalwell Don’t forget. Progressive liberals wanted and still want to mandate vaccines for a virus with a 98.9 % survival rate to young children and working adults, your Heath rights are on the ballot this November ❤️",en,35.53934433500007,-79.18541791299998,Wed Jul 20 08:45:13 +0000 2022,United States,1549676792025423875,forget progressive liberal want want mandate vaccine virus % survival rate young child work adult heath right ballot november ❤ ️,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,31.46273304600004,-99.33305008999997,Wed Jul 20 08:47:25 +0000 2022,United States,1549677343739887617,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"@drajm Young children take longer to assess &amp; vaccinate, and are less likely to be suitable for pharmacy vaccination settings. Previous Gov failed at every step to involve #generalpractice in vaccine program planning. Lets see some proper engagement and funding! @Mark_Butler_MP",en,-21.142939999999953,149.18371000000002,Wed Jul 20 08:53:41 +0000 2022,Australia,1549678920852963328,young child long assess vaccinate less likely suitable pharmacy vaccination setting previous gov fail step involve generalpractice vaccine program planning let proper engagement funding,Pro-Vax,green
Manitoba to announce rollout of #COVID19 vaccine for kids younger than 5 | CBC News https://t.co/FPo3LQV10Q,en,60.108670000000075,-113.64257999999995,Wed Jul 20 08:57:47 +0000 2022,Canada,1549679956682326016,manitoba announce rollout covid19 vaccine kid young | cbc news,Pro-Vax,green
"2 of 3: Vaccination UK is running catch-up, appointment only, clinics at myplace, Harold Hill, on Monday, 25 July, and at Fairkytes Arts Centre, Hornchurch on Thurs, 28 July for:  HPV: Year 8; Polio, Diphtheria, Tetanus  &amp; Meningitis: Year 9;  MMR: all ages.",en,51.507408360000056,-0.12769869299995662,Wed Jul 20 09:00:10 +0000 2022,United Kingdom,1549680553670197248,vaccination run catch appointment clinic myplace harold hill monday july fairkyte art centre hornchurch thur july hpv year polio diphtheria tetanus meningitis year mmr age,Pro-Vax,green
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,46.55941704400004,2.5505399530000545,Wed Jul 20 08:48:34 +0000 2022,France,1549677633587351553,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,51.47882572910285,6.556789251696579,Wed Jul 20 08:49:25 +0000 2022,Deutschland,1549677848398544897,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/rx6Y5dDeiw",en,33.69373000000007,-78.88231999999994,Wed Jul 20 09:03:54 +0000 2022,United States,1549681494934831104,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
"@balligerent18 @JamesMelville No vaccine (or medicine) is 100% effective or without potential side effects for some. Advice changed due to the continuing scientific research into a new virus - put simply, that’s its purpose, to further develop scientific knowledge &amp; understanding. 

https://t.co/AnWRuU4JWZ",en,42.30771600000003,-82.96759199999997,Wed Jul 20 08:47:13 +0000 2022,Canada,1549677294402342912,vaccine medicine % effective potential effect advice change continue scientific research new virus simply purpose develop scientific knowledge understanding,Pro-Vax,green
BE AWARE Moderna's COVID-19 vaccine is provisionally approved for young children. This is what we know https://t.co/beXCGWVOBM via @ABCaustralia,en,-35.306539999999984,149.12655000000007,Wed Jul 20 08:54:13 +0000 2022,Australia,1549679057146884096,aware moderna vaccine provisionally approve young child know,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,48.690960000000075,9.14062000000007,Wed Jul 20 09:03:28 +0000 2022,,1549681384737873922,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,54.185363393000046,9.810982071000069,Wed Jul 20 08:48:24 +0000 2022,Deutschland,1549677594051747841,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
"It was bad enough the TGA approving the vaccine for 6-12 year olds but now for 6 months to 5 year olds?! It’s hard not to feel despondent at this news, knowing how many parents will rush to get their children jabbed. We can only pray take up is lower than 6-12 year olds were.",en,-25.70993156999998,134.48403119800003,Wed Jul 20 08:57:06 +0000 2022,Australia,1549679782572752898,bad tga approve vaccine year old month year old hard feel despondent news know parent rush child jab pray low year old,Hesitant,yellow
"Dr. Paul Alexander : Genetic COVID Vaccines May Damage Children's Innate Immunity 

https://t.co/tf5GkUqmBR",en,40.554520000000025,-74.27850999999998,Wed Jul 20 08:51:40 +0000 2022,United States,1549678413933412355,alexander genetic covid vaccine damage child innate immunity,Anti-Vax,red
"World should worry about #vaccine to #children
@WHO @UNICEF @gavi @unicefchief @DrTedros

 https://t.co/uie8S54Gpj",en,23.379379735000043,79.44332654800007,Wed Jul 20 08:56:00 +0000 2022,India,1549679505463058433,world worry vaccine child,Anti-Vax,red
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,50.72752531500004,6.216766877000055,Wed Jul 20 08:51:39 +0000 2022,Deutschland,1549678409361547264,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,53.17587984600004,-8.14600614699998,Wed Jul 20 09:03:54 +0000 2022,Ireland,1549681493471105024,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
TGA approves COVID-19 vaccine for children aged six months to five years | 9 News Australia https://t.co/O6UrLy9DWm,en,23.379379735000043,79.44332654800007,Wed Jul 20 08:55:47 +0000 2022,India,1549679451759312896,tga approve vaccine child aged month year | news australia,Anti-Vax,red
"An antenatal COVID vaccination clinic is taking place at Speke Children's Centre today (20 July).

If you're pregnant and are due a 1st, 2nd or booster dose, just walk in between 10:30am-4pm and #GrabAJab

Free health checks are also available. @NHSCandM https://t.co/Hm2qIYyjpS",en,53.40936679100008,-2.978494816999955,Wed Jul 20 09:00:53 +0000 2022,United Kingdom,1549680733513449474,antenatal covid vaccination clinic take place speke child centre today july pregnant 1st 2nd booster dose walk 10:30am-4pm grabajab free health check available,Pro-Vax,green
"Physicians urge parents to have their children vaccinated, particularly since the new vaccine for kids between 6 months and 5 years old is readily available in the state.  https://t.co/WWgRarTmSM",en,34.92428000000007,-81.02708999999999,Wed Jul 20 09:05:52 +0000 2022,United States,1549681988172451842,physician urge parent child vaccinate particularly new vaccine kid month year old readily available state,Anti-Vax,red
"@CDCgov 1M deaths not enough????
Approved #Covaxin4Kids #covaxin

Kids died you know @US_FDA are needing to made aware of these developments of the Vaccine @CDCgov  @US_FDA @usgov @NIH @JoeBiden that they endorse &amp; approved that it kills people especially kids!!! https://t.co/xpYbe2MBmO",en,39.39870315600007,-99.41461918999994,Wed Jul 20 08:41:29 +0000 2022,United States,1549675852295593984,m death approve covaxin4kid covaxin kid die need aware development vaccine endorse approve kill people especially kid,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,55.75696000000005,37.61502000000007,Wed Jul 20 09:04:16 +0000 2022,Russia,1549681585825271808,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,42.35866000000004,-71.05673999999993,Wed Jul 20 08:50:52 +0000 2022,United States,1549678214745919490,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"The following diseases can attack your child and even lead to death at a tender age;
polio
Tetanus
Measles
cervical cancer
Immunize your child against all of them at VAI today. Martyrs way NTINDA.
Call us on 0313 306 900 for details
#VaccineAccessUG https://t.co/cmGcbGXniB",en,0.3521811120896098,32.61845173000856,Wed Jul 20 08:40:44 +0000 2022,Uganda,1549675662541172736,follow disease attack child lead death tender age polio tetanus measle cervical cancer immunize child vai today martyr way ntinda detail vaccineaccessug,Pro-Vax,green
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,54.59534000000008,-5.934549999999945,Wed Jul 20 08:45:16 +0000 2022,United Kingdom,1549676803165495297,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
"It was bad enough the TGA approving the vaccine for 6-12 year olds but now for 6 months to 5 year olds?! It’s hard not to feel despondent at this news, knowing how many parents will rush to get their children jabbed. We can only pray take up is lower than 6-12 year olds were.",en,-25.70993156999998,134.48403119800003,Wed Jul 20 08:56:12 +0000 2022,Australia,1549679554913976320,bad tga approve vaccine year old month year old hard feel despondent news know parent rush child jab pray low year old,Hesitant,yellow
"Update: Wild #Polio outbreak.
The third round of polio vaccinations are underway in Mozambique, with Malawi, Tanzania &amp; Zambia due to commence their 3rd round campaigns. Zimbabwe too is set to join this 3rd round of the campaign.

#infectiousdiseases

https://t.co/RrxmFFkQZc",en,-26.204909999999927,28.04006000000004,Wed Jul 20 09:01:06 +0000 2022,South Africa,1549680790614818816,update wild polio outbreak round polio vaccination underway mozambique malawi tanzania zambia commence 3rd round campaign zimbabwe set join 3rd round campaign infectiousdisease,Pro-Vax,green
How about you go and see what the fucking wonderland looks like when your kids are getting raped and you are forced to watch that... But he was a qanon guy as I understood it... He started with vaccine conspiracy theory,en,55.959300779000046,10.053934054000024,Wed Jul 20 08:46:33 +0000 2022,Denmark,1549677128920322048,fucking wonderland look kid get rape force watch qanon guy understand start vaccine conspiracy theory,Anti-Vax,red
"The second sub-national polio immunization campaign of the current year, launched in June, has achieved a ninety-eight per cent target.
#Pakistan #Polio @BillGates https://t.co/1haYlF0i7X",en,33.72148000000004,73.04329000000007,Wed Jul 20 08:54:19 +0000 2022,Pakistan,1549679081012305921,second sub - national polio immunization campaign current year launch june achieve cent target pakistan polio,Pro-Vax,green
"As of today, ~98% of parents in the United States with children under the age of five have decided to ignore the @CDCgov’s recommendation to inject their babies and toddlers with a covid vaccine, in case anyone is wondering how trust in our public health institutions is going.",en,31.46273304600004,-99.33305008999997,Wed Jul 20 08:50:36 +0000 2022,United States,1549678148958261248,today ~98 % parent unite state child age decide ignore recommendation inject baby toddler covid vaccine case wonder trust public health institution go,Anti-Vax,red
@daisymay4263 Another rushed through through vaccine kids don't need,en,38.793310000000076,-77.44777999999997,Wed Jul 20 09:00:27 +0000 2022,United States,1549680625850159105,rush vaccine kid need,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,43.65352400000006,-79.38390699999997,Wed Jul 20 08:41:55 +0000 2022,Canada,1549675960966037504,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,43.41940000000005,-83.94651999999996,Wed Jul 20 08:33:19 +0000 2022,United States,1549673799020412928,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Vaccines for kids under 5 have now been available for weeks but so far only 2% of these children have been vaccinated. This is a stunning rejection. After countless bad policies parents just don’t believe the public health establishment anymore. Trust has been irreparably broken.,en,51.73734243700005,-126.85673370099994,Wed Jul 20 08:40:07 +0000 2022,Canada,1549675506634670080,vaccine kid available week far % child vaccinate stunning rejection countless bad policy parent believe public health establishment anymore trust irreparably break,Anti-Vax,red
Parents are not stupid. Many understand that our covid vax policies look like they were designed by Pfizer. I’m getting tired of awkward exam room conversations in which I have to explain that all the other childhood vaccines have a LOT more safety and efficacy data behind them.,en,40.51082000000008,-88.99347999999998,Wed Jul 20 08:31:26 +0000 2022,United States,1549673321452621824,parent stupid understand covid vax policy look design pfizer get tired awkward exam room conversation explain childhood vaccine lot safety efficacy data,Anti-Vax,red
"@DrCaliff_FDA 1M deaths not enough????
Approved #Covaxin4Kids #covaxin

Kids died you know @US_FDA are needing to made aware of these developments of the Vaccine @CDCgov  @US_FDA @usgov @NIH @JoeBiden that they endorse &amp; approved that it kills people especially kids!!! https://t.co/xpYbe2MBmO",en,39.39870315600007,-99.41461918999994,Wed Jul 20 08:24:16 +0000 2022,United States,1549671519122468864,m death approve covaxin4kid covaxin kid die need aware development vaccine endorse approve kill people especially kid,Anti-Vax,red
🚨‘Vaccines &amp; Toddlers: What You Should Know’ John Hopkins University Professor @MartyMakary goes on @TuckerCarlson to discuss the alarming methods used by the government to approve the mRNA products for children. https://t.co/lfnsLtbLoU,en,53.910053239000035,-6.41378601699995,Wed Jul 20 08:26:46 +0000 2022,Ireland,1549672149744492546,🚨 vaccine toddler know john hopkin university professor go discuss alarming method government approve mrna product child,Anti-Vax,red
New Research: Effectiveness of a pay-it-forward intervention compared with user-paid vaccination to improve influenza vaccine uptake and community engagement among children and older adults in China https://t.co/gdz0jXivAN (1/2) https://t.co/wKQZhtCVdm,en,51.507408360000056,-0.12769869299995662,Wed Jul 20 08:23:24 +0000 2022,United Kingdom,1549671300699893760,new research effectiveness pay intervention compare user pay vaccination improve influenza vaccine uptake community engagement child old adult china,Pro-Vax,green
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,15.188824770000053,145.75351048700009,Wed Jul 20 08:25:08 +0000 2022,Northern Mariana Islands,1549671738543206400,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
"Vaccines save lives. Our support for @gavi is helping to vaccinate children around the world.

This biometric project in Ghana is just one example ⤵ https://t.co/4W1eAiARKJ",en,53.40838660500003,-1.9695595439999352,Wed Jul 20 08:31:47 +0000 2022,United Kingdom,1549673412280434690,vaccine save life support help vaccinate child world biometric project ghana example,Pro-Vax,green
"After Denmark officials admit it was a “mistake” to vaccinate children against covid-19, Australia forges ahead with recommending the vaccine for 6months &amp; older, based on poor evidence and lack of safety data. 
https://t.co/NBF30jf6cO https://t.co/lUWznl9Xr9 https://t.co/rrUDeMe1no",en,-25.70993156999998,134.48403119800003,Wed Jul 20 08:35:58 +0000 2022,Australia,1549674464216227842,denmark official admit mistake vaccinate child covid-19 australia forge ahead recommend vaccine old base poor evidence lack safety datum,Anti-Vax,red
Has the mRNA failure raised new questions about the zealous childhood vaccination program? @BLNewsMedia @MDinCanada @doc_turek #CovidVaccine #COVID19 #CovidIsNotOver #vaccine #Vaccinemandate #vaccinated #vaccinesideffects https://t.co/sLnINIDORd,en,20.268800000000056,85.84098000000006,Wed Jul 20 08:38:26 +0000 2022,India,1549675086155636736,mrna failure raise new question zealous childhood vaccination program covidvaccine covid19 covidisnotover vaccine vaccinemandate vaccinated vaccinesideffect,Hesitant,yellow
New Research: Effectiveness of a pay-it-forward intervention compared with user-paid vaccination to improve influenza vaccine uptake and community engagement among children and older adults in China https://t.co/gdz0jXivAN (1/2) https://t.co/wKQZhtCVdm,en,3.147890000000075,101.69405000000006,Wed Jul 20 08:25:45 +0000 2022,Malaysia,1549671894428684288,new research effectiveness pay intervention compare user pay vaccination improve influenza vaccine uptake community engagement child old adult china,Pro-Vax,green
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,46.119554805000064,14.821760495000035,Wed Jul 20 08:20:48 +0000 2022,Republic of Slovenia,1549670648305389568,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
"@DrCaliff_FDA 1M deaths not enough????
Approved #Covaxin4Kids #covaxin

Kids died you know @US_FDA are needing to made aware of these developments of the Vaccine @CDCgov  @US_FDA @usgov @NIH @JoeBiden that they endorse &amp; approved that it kills people especially kids!!! https://t.co/xpYbe2MBmO",en,39.39870315600007,-99.41461918999994,Wed Jul 20 08:23:11 +0000 2022,United States,1549671245632790528,m death approve covaxin4kid covaxin kid die need aware development vaccine endorse approve kill people especially kid,Anti-Vax,red
🚩 Watch: NY Department of Health Commissioner tries to justify falsifying pediatric C•I9 hospital admissions by claiming it was done to motivate pediatricians + families to seek vaccination. https://t.co/OPiNKVaX2h,en,14.49742087839859,121.02269544419494,Wed Jul 20 08:25:31 +0000 2022,Philippines,1549671834991353856,🚩 watch department health commissioner try justify falsify pediatric hospital admission claim motivate pediatrician family seek vaccination,Anti-Vax,red
NEW YORK CITY — Residents storm the Children’s vaccine center in Times Square and find that it’s largely run by Chinese personnel. 😡 https://t.co/khlRedvmLo,en,34.053570000000036,-118.24544999999995,Wed Jul 20 08:26:50 +0000 2022,United States,1549672165267517440,new york city resident storm child vaccine center time square find largely run chinese personnel,Pro-Vax,green
"As of today, ~98% of parents in the United States with children under the age of five have decided to ignore the @CDCgov’s recommendation to inject their babies and toddlers with a covid vaccine, in case anyone is wondering how trust in our public health institutions is going.",en,40.10726000000005,-74.90046999999998,Wed Jul 20 08:25:32 +0000 2022,United States,1549671837025505281,today ~98 % parent unite state child age decide ignore recommendation inject baby toddler covid vaccine case wonder trust public health institution go,Anti-Vax,red
"“You'll need to get Covid boosters again and again, because that's how the vaccines work.”

Reminds me of the measles vaccine that we get again and again... oh wait 🤡 https://t.co/0M7Rvs9dOc",en,50.926163435000035,-84.74492999999995,Wed Jul 20 08:36:46 +0000 2022,Canada,1549674666985488385,need covid booster vaccine work remind measle vaccine wait,Pro-Vax,green
